Year,Age,Scenario,Baseyear,Currently.Impacted,Impact.year,popsize.mean,popsize.sd,popsize.median,popsize.q1%,popsize.q2.5%,popsize.q5%,popsize.q10%,popsize.q20%,popsize.q25%,popsize.q33%,popsize.q66%,popsize.q75%,popsize.q80%,popsize.q90%,popsize.q95%,popsize.q97.5%,popsize.q99%,pgr.median,pgr.mean,pgr.sd,pgr.cilo,pgr.cihi,agr.median,agr.mean,agr.sd,agr.cilo,agr.cihi,ppc.median,ppc.mean,ppc.sd,ppc.cilo,ppc.cihi,m1.median,m1.mean,m1.sd,m1.cilo,m1.cihi,m2.median,m2.mean,m2.sd,m2.cilo,m2.cihi,m3,m4,m5,m6
2030,breeding.pairs,scen2,2025,TRUE,4,26441.4636479978,0,26441.4636479978,26441.4636479978,26441.4636479978,26441.4636479978,26441.4636479978,26441.4636479978,26441.4636479978,26441.4636479978,26441.4636479978,26441.4636479978,26441.4636479978,26441.4636479978,26441.4636479978,26441.4636479978,26441.4636479978,2.49085770188639,2.49085770188639,0,2.49085770188639,2.49085770188639,1.20024466312634,1.20024466312634,0,1.20024466312634,1.20024466312634,149.085770188639,149.085770188639,0,149.085770188639,149.085770188639,1,1,0,1,1,1,1,0,1,1,100,100,0,100
2030,breeding.pairs,scen3,2025,TRUE,4,26441.4636479978,0,26441.4636479978,26441.4636479978,26441.4636479978,26441.4636479978,26441.4636479978,26441.4636479978,26441.4636479978,26441.4636479978,26441.4636479978,26441.4636479978,26441.4636479978,26441.4636479978,26441.4636479978,26441.4636479978,26441.4636479978,2.49085770188639,2.49085770188639,0,2.49085770188639,2.49085770188639,1.20024466312634,1.20024466312634,0,1.20024466312634,1.20024466312634,149.085770188639,149.085770188639,0,149.085770188639,149.085770188639,1,1,0,1,1,1,1,0,1,1,100,100,0,100
2031,breeding.pairs,baseline,2025,FALSE,5,31816.5067430763,0,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,2.99720136234262,2.99720136234262,0,2.99720136234262,2.99720136234262,1.20075016103451,1.20075016103451,0,1.20075016103451,1.20075016103451,199.720136234262,199.720136234262,0,199.720136234262,199.720136234262,1,1,0,1,1,1,1,0,1,1,100,100,0,100
2031,breeding.pairs,scen1,2025,FALSE,5,31816.5067430763,0,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,2.99720136234262,2.99720136234262,0,2.99720136234262,2.99720136234262,1.20075016103451,1.20075016103451,0,1.20075016103451,1.20075016103451,199.720136234262,199.720136234262,0,199.720136234262,199.720136234262,1,1,0,1,1,1,1,0,1,1,100,100,0,100
2031,breeding.pairs,scen2,2025,FALSE,5,31816.5067430763,0,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,2.99720136234262,2.99720136234262,0,2.99720136234262,2.99720136234262,1.20075016103451,1.20075016103451,0,1.20075016103451,1.20075016103451,199.720136234262,199.720136234262,0,199.720136234262,199.720136234262,1,1,0,1,1,1,1,0,1,1,100,100,0,100
2031,breeding.pairs,scen3,2025,FALSE,5,31816.5067430763,0,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,31816.5067430763,2.99720136234262,2.99720136234262,0,2.99720136234262,2.99720136234262,1.20075016103451,1.20075016103451,0,1.20075016103451,1.20075016103451,199.720136234262,199.720136234262,0,199.720136234262,199.720136234262,1,1,0,1,1,1,1,0,1,1,100,100,0,100
2032,breeding.pairs,baseline,2025,FALSE,6,38311.3285764351,0,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,3.60903122173948,3.60903122173948,0,3.60903122173948,3.60903122173948,1.20123294367263,1.20123294367263,0,1.20123294367263,1.20123294367263,260.903122173948,260.903122173948,0,260.903122173948,260.903122173948,1,1,0,1,1,1,1,0,1,1,100,100,0,100
2032,breeding.pairs,scen1,2025,FALSE,6,38311.3285764351,0,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,3.60903122173948,3.60903122173948,0,3.60903122173948,3.60903122173948,1.20123294367263,1.20123294367263,0,1.20123294367263,1.20123294367263,260.903122173948,260.903122173948,0,260.903122173948,260.903122173948,1,1,0,1,1,1,1,0,1,1,100,100,0,100
2032,breeding.pairs,scen2,2025,FALSE,6,38311.3285764351,0,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,3.60903122173948,3.60903122173948,0,3.60903122173948,3.60903122173948,1.20123294367263,1.20123294367263,0,1.20123294367263,1.20123294367263,260.903122173948,260.903122173948,0,260.903122173948,260.903122173948,1,1,0,1,1,1,1,0,1,1,100,100,0,100
2032,breeding.pairs,scen3,2025,FALSE,6,38311.3285764351,0,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,38311.3285764351,3.60903122173948,3.60903122173948,0,3.60903122173948,3.60903122173948,1.20123294367263,1.20123294367263,0,1.20123294367263,1.20123294367263,260.903122173948,260.903122173948,0,260.903122173948,260.903122173948,1,1,0,1,1,1,1,0,1,1,100,100,0,100
2033,breeding.pairs,baseline,2025,FALSE,7,46160.4878662203,0,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,4.34844334848743,4.34844334848743,0,4.34844334848743,4.34844334848743,1.2016880074924,1.2016880074924,0,1.2016880074924,1.2016880074924,334.844334848743,334.844334848743,0,334.844334848743,334.844334848743,1,1,0,1,1,1,1,0,1,1,100,100,0,100
2033,breeding.pairs,scen1,2025,FALSE,7,46160.4878662203,0,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,4.34844334848743,4.34844334848743,0,4.34844334848743,4.34844334848743,1.2016880074924,1.2016880074924,0,1.2016880074924,1.2016880074924,334.844334848743,334.844334848743,0,334.844334848743,334.844334848743,1,1,0,1,1,1,1,0,1,1,100,100,0,100
2033,breeding.pairs,scen2,2025,FALSE,7,46160.4878662203,0,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,4.34844334848743,4.34844334848743,0,4.34844334848743,4.34844334848743,1.2016880074924,1.2016880074924,0,1.2016880074924,1.2016880074924,334.844334848743,334.844334848743,0,334.844334848743,334.844334848743,1,1,0,1,1,1,1,0,1,1,100,100,0,100
2033,breeding.pairs,scen3,2025,FALSE,7,46160.4878662203,0,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,46160.4878662203,4.34844334848743,4.34844334848743,0,4.34844334848743,4.34844334848743,1.2016880074924,1.2016880074924,0,1.2016880074924,1.2016880074924,334.844334848743,334.844334848743,0,334.844334848743,334.844334848743,1,1,0,1,1,1,1,0,1,1,100,100,0,100
2034,breeding.pairs,baseline,2025,FALSE,8,55649.7013044862,0,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,5.24235303110585,5.24235303110585,0,5.24235303110585,5.24235303110585,1.20211872663657,1.20211872663657,0,1.20211872663657,1.20211872663657,424.235303110585,424.235303110585,0,424.235303110585,424.235303110585,1,1,0,1,1,1,1,0,1,1,100,100,0,100
2034,breeding.pairs,scen1,2025,FALSE,8,55649.7013044862,0,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,5.24235303110585,5.24235303110585,0,5.24235303110585,5.24235303110585,1.20211872663657,1.20211872663657,0,1.20211872663657,1.20211872663657,424.235303110585,424.235303110585,0,424.235303110585,424.235303110585,1,1,0,1,1,1,1,0,1,1,100,100,0,100
2034,breeding.pairs,scen2,2025,FALSE,8,55649.7013044862,0,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,5.24235303110585,5.24235303110585,0,5.24235303110585,5.24235303110585,1.20211872663657,1.20211872663657,0,1.20211872663657,1.20211872663657,424.235303110585,424.235303110585,0,424.235303110585,424.235303110585,1,1,0,1,1,1,1,0,1,1,100,100,0,100
2034,breeding.pairs,scen3,2025,FALSE,8,55649.7013044862,0,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,55649.7013044862,5.24235303110585,5.24235303110585,0,5.24235303110585,5.24235303110585,1.20211872663657,1.20211872663657,0,1.20211872663657,1.20211872663657,424.235303110585,424.235303110585,0,424.235303110585,424.235303110585,1,1,0,1,1,1,1,0,1,1,100,100,0,100
2035,breeding.pairs,baseline,2025,FALSE,9,67126.8587650456,0,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,6.32353244072457,6.32353244072457,0,6.32353244072457,6.32353244072457,1.20253015337001,1.20253015337001,0,1.20253015337001,1.20253015337001,532.353244072457,532.353244072457,0,532.353244072457,532.353244072457,1,1,0,1,1,1,1,0,1,1,100,100,0,100
2035,breeding.pairs,scen1,2025,FALSE,9,67126.8587650456,0,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,6.32353244072457,6.32353244072457,0,6.32353244072457,6.32353244072457,1.20253015337001,1.20253015337001,0,1.20253015337001,1.20253015337001,532.353244072457,532.353244072457,0,532.353244072457,532.353244072457,1,1,0,1,1,1,1,0,1,1,100,100,0,100
2035,breeding.pairs,scen2,2025,FALSE,9,67126.8587650456,0,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,6.32353244072457,6.32353244072457,0,6.32353244072457,6.32353244072457,1.20253015337001,1.20253015337001,0,1.20253015337001,1.20253015337001,532.353244072457,532.353244072457,0,532.353244072457,532.353244072457,1,1,0,1,1,1,1,0,1,1,100,100,0,100
2035,breeding.pairs,scen3,2025,FALSE,9,67126.8587650456,0,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,67126.8587650456,6.32353244072457,6.32353244072457,0,6.32353244072457,6.32353244072457,1.20253015337001,1.20253015337001,0,1.20253015337001,1.20253015337001,532.353244072457,532.353244072457,0,532.353244072457,532.353244072457,1,1,0,1,1,1,1,0,1,1,100,100,0,100
2036,breeding.pairs,baseline,2025,FALSE,10,81012.9296482667,0,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,7.63163803838996,7.63163803838996,0,7.63163803838996,7.63163803838996,1.20292341500323,1.20292341500323,0,1.20292341500323,1.20292341500323,663.163803838996,663.163803838996,0,663.163803838996,663.163803838996,1,1,0,1,1,1,1,0,1,1,100,100,0,100
2036,breeding.pairs,scen1,2025,FALSE,10,81012.9296482667,0,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,7.63163803838996,7.63163803838996,0,7.63163803838996,7.63163803838996,1.20292341500323,1.20292341500323,0,1.20292341500323,1.20292341500323,663.163803838996,663.163803838996,0,663.163803838996,663.163803838996,1,1,0,1,1,1,1,0,1,1,100,100,0,100
2036,breeding.pairs,scen2,2025,FALSE,10,81012.9296482667,0,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,7.63163803838996,7.63163803838996,0,7.63163803838996,7.63163803838996,1.20292341500323,1.20292341500323,0,1.20292341500323,1.20292341500323,663.163803838996,663.163803838996,0,663.163803838996,663.163803838996,1,1,0,1,1,1,1,0,1,1,100,100,0,100
2036,breeding.pairs,scen3,2025,FALSE,10,81012.9296482667,0,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,81012.9296482667,7.63163803838996,7.63163803838996,0,7.63163803838996,7.63163803838996,1.20292341500323,1.20292341500323,0,1.20292341500323,1.20292341500323,663.163803838996,663.163803838996,0,663.163803838996,663.163803838996,1,1,0,1,1,1,1,0,1,1,100,100,0,100
2037,breeding.pairs,baseline,2025,FALSE,11,97819.7657416563,0,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,9.21488765289198,9.21488765289198,0,9.21488765289198,9.21488765289198,1.20330070290182,1.20330070290182,0,1.20330070290182,1.20330070290182,821.488765289198,821.488765289198,0,821.488765289198,821.488765289198,1,1,0,1,1,1,1,0,1,1,100,100,0,100
2037,breeding.pairs,scen1,2025,FALSE,11,97819.7657416563,0,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,9.21488765289198,9.21488765289198,0,9.21488765289198,9.21488765289198,1.20330070290182,1.20330070290182,0,1.20330070290182,1.20330070290182,821.488765289198,821.488765289198,0,821.488765289198,821.488765289198,1,1,0,1,1,1,1,0,1,1,100,100,0,100
2037,breeding.pairs,scen2,2025,FALSE,11,97819.7657416563,0,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,9.21488765289198,9.21488765289198,0,9.21488765289198,9.21488765289198,1.20330070290182,1.20330070290182,0,1.20330070290182,1.20330070290182,821.488765289198,821.488765289198,0,821.488765289198,821.488765289198,1,1,0,1,1,1,1,0,1,1,100,100,0,100
2037,breeding.pairs,scen3,2025,FALSE,11,97819.7657416563,0,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,97819.7657416563,9.21488765289198,9.21488765289198,0,9.21488765289198,9.21488765289198,1.20330070290182,1.20330070290182,0,1.20330070290182,1.20330070290182,821.488765289198,821.488765289198,0,821.488765289198,821.488765289198,1,1,0,1,1,1,1,0,1,1,100,100,0,100
2038,breeding.pairs,baseline,2025,FALSE,12,118167.84086834,0,118167.84086834,118167.84086834,118167.84086834,118167.84086834,118167.84086834,118167.84086834,118167.84086834,118167.84086834,118167.84086834,118167.84086834,118167.84086834,118167.84086834,118167.84086834,118167.84086834,118167.84086834,11.1317316038395,11.1317316038395,0,11.1317316038395,11.1317316038395,1.20366276270907,1.20366276270907,0,1.20366276270907,1.20366276270907,1013.17316038395,1013.17316038395,0,1013.17316038395,1013.17316038395,1,1,0,1,1,1,1,0,1,1,100,100,0,100
2038,breeding.pairs,scen1,2025,FALSE,12,118167.84086834,0,118167.84086834,118167.84086834,118167.84086834,118167.84086834,118167.84086834,118167.84086834,118167.84086834,118167.84086834,118167.84086834,118167.84086834,118167.84086834,118167.84086834,118167.84086834,118167.84086834,118167.84086834,11.1317316038395,11.1317316038395,0,11.1317316038395,11.1317316038395,1.20366276270907,1.20366276270907,0,1.20366276270907,1.20366276270907,1013.17316038395,1013.17316038395,0,1013.17316038395,1013.17316038395,1,1,0,1,1,1,1,0,1,1,100,100,0,100
2038,breeding.pairs,scen2,2025,FALSE,12,118167.84086834,0,118167.84086834,118167.84086834,118167.84086834,118167.84086834,118167.84086834,118167.84086834,118167.84086834,118167.84086834,118167.84086834,118167.84086834,118167.84086834,118167.84086834,118167.84086834,118167.84086834,118167.84086834,11.1317316038395,11.1317316038395,0,11.1317316038395,11.1317316038395,1.20366276270907,1.20366276270907,0,1.20366276270907,1.20366276270907,1013.17316038395,1013.17316038395,0,1013.17316038395,1013.17316038395,1,1,0,1,1,1,1,0,1,1,100,100,0,100
2038,breeding.pairs,scen3,2025,FALSE,12,118167.84086834,0,118167.84086834,118167.84086834,118167.84086834,118167.84086834,118167.84086834,118167.84086834,118167.84086834,118167.84086834,118167.84086834,118167.84086834,118167.84086834,118167.84086834,118167.84086834,118167.84086834,118167.84086834,11.1317316038395,11.1317316038395,0,11.1317316038395,11.1317316038395,1.20366276270907,1.20366276270907,0,1.20366276270907,1.20366276270907,1013.17316038395,1013.17316038395,0,1013.17316038395,1013.17316038395,1,1,0,1,1,1,1,0,1,1,100,100,0,100
2039,breeding.pairs,baseline,2025,FALSE,13,142809.361428169,0,142809.361428169,142809.361428169,142809.361428169,142809.361428169,142809.361428169,142809.361428169,142809.361428169,142809.361428169,142809.361428169,142809.361428169,142809.361428169,142809.361428169,142809.361428169,142809.361428169,142809.361428169,13.4530297774105,13.4530297774105,0,13.4530297774105,13.4530297774105,1.20400975988099,1.20400975988099,0,1.20400975988099,1.20400975988099,1245.30297774105,1245.30297774105,0,1245.30297774105,1245.30297774105,1,1,0,1,1,1,1,0,1,1,100,100,0,100
2039,breeding.pairs,scen1,2025,FALSE,13,142809.361428169,0,142809.361428169,142809.361428169,142809.361428169,142809.361428169,142809.361428169,142809.361428169,142809.361428169,142809.361428169,142809.361428169,142809.361428169,142809.361428169,142809.361428169,142809.361428169,142809.361428169,142809.361428169,13.4530297774105,13.4530297774105,0,13.4530297774105,13.4530297774105,1.20400975988099,1.20400975988099,0,1.20400975988099,1.20400975988099,1245.30297774105,1245.30297774105,0,1245.30297774105,1245.30297774105,1,1,0,1,1,1,1,0,1,1,100,100,0,100
2039,breeding.pairs,scen2,2025,FALSE,13,142809.361428169,0,142809.361428169,142809.361428169,142809.361428169,142809.361428169,142809.361428169,142809.361428169,142809.361428169,142809.361428169,142809.361428169,142809.361428169,142809.361428169,142809.361428169,142809.361428169,142809.361428169,142809.361428169,13.4530297774105,13.4530297774105,0,13.4530297774105,13.4530297774105,1.20400975988099,1.20400975988099,0,1.20400975988099,1.20400975988099,1245.30297774105,1245.30297774105,0,1245.30297774105,1245.30297774105,1,1,0,1,1,1,1,0,1,1,100,100,0,100
