Year,Age,Scenario,Baseyear,Currently.Impacted,Impact.year,popsize.mean,popsize.sd,popsize.median,popsize.q1%,popsize.q2.5%,popsize.q5%,popsize.q10%,popsize.q20%,popsize.q25%,popsize.q33%,popsize.q66%,popsize.q75%,popsize.q80%,popsize.q90%,popsize.q95%,popsize.q97.5%,popsize.q99%,pgr.median,pgr.mean,pgr.sd,pgr.cilo,pgr.cihi,agr.median,agr.mean,agr.sd,agr.cilo,agr.cihi,ppc.median,ppc.mean,ppc.sd,ppc.cilo,ppc.cihi,m1.median,m1.mean,m1.sd,m1.cilo,m1.cihi,m2.median,m2.mean,m2.sd,m2.cilo,m2.cihi,m3,m4,m5,m6
2021,breeding.adults,baseline,2011,TRUE,9,2176.44907771019,423.711613562516,2166.03812547737,1519.32823986289,1539.73311870664,1573.74125011288,1641.75751292536,1869.8636688656,2018.44435820395,2126.94273743459,2299.5082900711,2432.17263282039,2532.3979444475,2675.34976413305,2708.49313826338,2725.06482532855,2735.00783756765,1.18406990477875,1.30006241376749,0.43057094364903,0.792218987298016,2.05039923677712,1.01703925310823,1.02242772843611,0.0326338310228858,0.976711700027665,1.0735805335564,18.4069904778746,18.4069904778746,43.0570943649031,-20.7781012701984,105.039923677712,1,1,0,1,1,1,1,0,1,1,50,50,0,100
2021,breeding.adults,scen1,2011,TRUE,9,2176.44907771019,423.711613562516,2166.03812547737,1519.32823986289,1539.73311870664,1573.74125011288,1641.75751292536,1869.8636688656,2018.44435820395,2126.94273743459,2299.5082900711,2432.17263282039,2532.3979444475,2675.34976413305,2708.49313826338,2725.06482532855,2735.00783756765,1.18406990477875,1.30006241376749,0.43057094364903,0.792218987298016,2.05039923677712,1.01703925310823,1.02242772843611,0.0326338310228858,0.976711700027665,1.0735805335564,18.4069904778746,18.4069904778746,43.0570943649031,-20.7781012701984,105.039923677712,1,1,0,1,1,1,1,0,1,1,50,50,0,100
2021,breeding.adults,scen2,2011,TRUE,9,2176.44907771019,423.711613562516,2166.03812547737,1519.32823986289,1539.73311870664,1573.74125011288,1641.75751292536,1869.8636688656,2018.44435820395,2126.94273743459,2299.5082900711,2432.17263282039,2532.3979444475,2675.34976413305,2708.49313826338,2725.06482532855,2735.00783756765,1.18406990477875,1.30006241376749,0.43057094364903,0.792218987298016,2.05039923677712,1.01703925310823,1.02242772843611,0.0326338310228858,0.976711700027665,1.0735805335564,18.4069904778746,18.4069904778746,43.0570943649031,-20.7781012701984,105.039923677712,1,1,0,1,1,1,1,0,1,1,50,50,0,100
2021,breeding.adults,scen3,2011,TRUE,9,2176.44907771019,423.711613562516,2166.03812547737,1519.32823986289,1539.73311870664,1573.74125011288,1641.75751292536,1869.8636688656,2018.44435820395,2126.94273743459,2299.5082900711,2432.17263282039,2532.3979444475,2675.34976413305,2708.49313826338,2725.06482532855,2735.00783756765,1.18406990477875,1.30006241376749,0.43057094364903,0.792218987298016,2.05039923677712,1.01703925310823,1.02242772843611,0.0326338310228858,0.976711700027665,1.0735805335564,18.4069904778746,18.4069904778746,43.0570943649031,-20.7781012701984,105.039923677712,1,1,0,1,1,1,1,0,1,1,50,50,0,100
2022,breeding.adults,baseline,2011,TRUE,10,2877.44004997255,863.663847851474,3135.89555860642,1733.19829257459,1748.40771612058,1773.7567553639,1824.45483385054,2019.60006088596,2152.32857567697,2473.94513504671,3305.22824751333,3321.87287847584,3334.69110981346,3618.80879263495,3933.18844747654,4090.37827489734,4184.69217134982,1.54356321346274,1.72088829292063,0.759010127364247,1.05166745720307,3.14153082859476,1.03935605095923,1.04438765425403,0.0372454044030288,1.00445698046446,1.10842880381716,54.3563213462736,54.3563213462736,75.9010127364247,5.16674572030722,214.153082859476,1,1,0,1,1,1,1,0,1,1,50,50,0,100
2022,breeding.adults,scen1,2011,TRUE,10,2877.44004997255,863.663847851474,3135.89555860642,1733.19829257459,1748.40771612058,1773.7567553639,1824.45483385054,2019.60006088596,2152.32857567697,2473.94513504671,3305.22824751333,3321.87287847584,3334.69110981346,3618.80879263495,3933.18844747654,4090.37827489734,4184.69217134982,1.54356321346274,1.72088829292063,0.759010127364247,1.05166745720307,3.14153082859476,1.03935605095923,1.04438765425403,0.0372454044030288,1.00445698046446,1.10842880381716,54.3563213462736,54.3563213462736,75.9010127364247,5.16674572030722,214.153082859476,1,1,0,1,1,1,1,0,1,1,50,50,0,100
2022,breeding.adults,scen2,2011,TRUE,10,2877.44004997255,863.663847851474,3135.89555860642,1733.19829257459,1748.40771612058,1773.7567553639,1824.45483385054,2019.60006088596,2152.32857567697,2473.94513504671,3305.22824751333,3321.87287847584,3334.69110981346,3618.80879263495,3933.18844747654,4090.37827489734,4184.69217134982,1.54356321346274,1.72088829292063,0.759010127364247,1.05166745720307,3.14153082859476,1.03935605095923,1.04438765425403,0.0372454044030288,1.00445698046446,1.10842880381716,54.3563213462736,54.3563213462736,75.9010127364247,5.16674572030722,214.153082859476,1,1,0,1,1,1,1,0,1,1,50,50,0,100
2022,breeding.adults,scen3,2011,TRUE,10,2877.44004997255,863.663847851474,3135.89555860642,1733.19829257459,1748.40771612058,1773.7567553639,1824.45483385054,2019.60006088596,2152.32857567697,2473.94513504671,3305.22824751333,3321.87287847584,3334.69110981346,3618.80879263495,3933.18844747654,4090.37827489734,4184.69217134982,1.54356321346274,1.72088829292063,0.759010127364247,1.05166745720307,3.14153082859476,1.03935605095923,1.04438765425403,0.0372454044030288,1.00445698046446,1.10842880381716,54.3563213462736,54.3563213462736,75.9010127364247,5.16674572030722,214.153082859476,1,1,0,1,1,1,1,0,1,1,50,50,0,100
2023,breeding.adults,baseline,2011,TRUE,11,4121.08835932269,917.3719326665,3980.2033619728,3023.34384686447,3054.13689509075,3105.45864213456,3208.10213622218,3343.64558038489,3385.26347346155,3471.06852435809,4560.66757192803,4831.39014136218,5042.09400389363,5297.21680915253,5313.92159857933,5322.27399329273,5327.28543012077,2.3210568330703,2.4573086108638,0.850829483973804,1.56618307650987,3.97059643305477,1.07238088176477,1.07390041208778,0.0289986467437996,1.03791106799959,1.12087395506892,132.10568330703,132.10568330703,85.0829483973804,56.6183076509871,297.059643305477,1,1,0,1,1,1,1,0,1,1,50,50,0,100
2023,breeding.adults,scen1,2011,TRUE,11,4121.08835932269,917.3719326665,3980.2033619728,3023.34384686447,3054.13689509075,3105.45864213456,3208.10213622218,3343.64558038489,3385.26347346155,3471.06852435809,4560.66757192803,4831.39014136218,5042.09400389363,5297.21680915253,5313.92159857933,5322.27399329273,5327.28543012077,2.3210568330703,2.4573086108638,0.850829483973804,1.56618307650987,3.97059643305477,1.07238088176477,1.07390041208778,0.0289986467437996,1.03791106799959,1.12087395506892,132.10568330703,132.10568330703,85.0829483973804,56.6183076509871,297.059643305477,1,1,0,1,1,1,1,0,1,1,50,50,0,100
2023,breeding.adults,scen2,2011,TRUE,11,4121.08835932269,917.3719326665,3980.2033619728,3023.34384686447,3054.13689509075,3105.45864213456,3208.10213622218,3343.64558038489,3385.26347346155,3471.06852435809,4560.66757192803,4831.39014136218,5042.09400389363,5297.21680915253,5313.92159857933,5322.27399329273,5327.28543012077,2.3210568330703,2.4573086108638,0.850829483973804,1.56618307650987,3.97059643305477,1.07238088176477,1.07390041208778,0.0289986467437996,1.03791106799959,1.12087395506892,132.10568330703,132.10568330703,85.0829483973804,56.6183076509871,297.059643305477,1,1,0,1,1,1,1,0,1,1,50,50,0,100
2023,breeding.adults,scen3,2011,TRUE,11,4121.08835932269,917.3719326665,3980.2033619728,3023.34384686447,3054.13689509075,3105.45864213456,3208.10213622218,3343.64558038489,3385.26347346155,3471.06852435809,4560.66757192803,4831.39014136218,5042.09400389363,5297.21680915253,5313.92159857933,5322.27399329273,5327.28543012077,2.3210568330703,2.4573086108638,0.850829483973804,1.56618307650987,3.97059643305477,1.07238088176477,1.07390041208778,0.0289986467437996,1.03791106799959,1.12087395506892,132.10568330703,132.10568330703,85.0829483973804,56.6183076509871,297.059643305477,1,1,0,1,1,1,1,0,1,1,50,50,0,100
2024,breeding.adults,baseline,2011,TRUE,12,6235.48068025507,1397.95100728713,6130.46447576493,4673.47987281566,4708.50372393051,4766.87680912191,4883.62297950472,5025.40762083298,5061.90955420809,5120.14259445925,7112.80604048847,7233.52060910352,7365.10756253341,7734.6717911812,7990.38078669711,8118.23528445507,8194.94798310984,3.54599085966224,3.73198851691804,1.35242200906706,2.37103018242832,6.16956127304014,1.10205333547125,1.10256460884553,0.0286017075671815,1.06852907439489,1.14952202159782,254.599085966224,254.599085966224,135.242200906706,137.103018242832,516.956127304014,1,1,0,1,1,1,1,0,1,1,50,50,0,100
2024,breeding.adults,scen1,2011,TRUE,12,6235.48068025507,1397.95100728713,6130.46447576493,4673.47987281566,4708.50372393051,4766.87680912191,4883.62297950472,5025.40762083298,5061.90955420809,5120.14259445925,7112.80604048847,7233.52060910352,7365.10756253341,7734.6717911812,7990.38078669711,8118.23528445507,8194.94798310984,3.54599085966224,3.73198851691804,1.35242200906706,2.37103018242832,6.16956127304014,1.10205333547125,1.10256460884553,0.0286017075671815,1.06852907439489,1.14952202159782,254.599085966224,254.599085966224,135.242200906706,137.103018242832,516.956127304014,1,1,0,1,1,1,1,0,1,1,50,50,0,100
2024,breeding.adults,scen2,2011,TRUE,12,6235.48068025507,1397.95100728713,6130.46447576493,4673.47987281566,4708.50372393051,4766.87680912191,4883.62297950472,5025.40762083298,5061.90955420809,5120.14259445925,7112.80604048847,7233.52060910352,7365.10756253341,7734.6717911812,7990.38078669711,8118.23528445507,8194.94798310984,3.54599085966224,3.73198851691804,1.35242200906706,2.37103018242832,6.16956127304014,1.10205333547125,1.10256460884553,0.0286017075671815,1.06852907439489,1.14952202159782,254.599085966224,254.599085966224,135.242200906706,137.103018242832,516.956127304014,1,1,0,1,1,1,1,0,1,1,50,50,0,100
2024,breeding.adults,scen3,2011,TRUE,12,6235.48068025507,1397.95100728713,6130.46447576493,4673.47987281566,4708.50372393051,4766.87680912191,4883.62297950472,5025.40762083298,5061.90955420809,5120.14259445925,7112.80604048847,7233.52060910352,7365.10756253341,7734.6717911812,7990.38078669711,8118.23528445507,8194.94798310984,3.54599085966224,3.73198851691804,1.35242200906706,2.37103018242832,6.16956127304014,1.10205333547125,1.10256460884553,0.0286017075671815,1.06852907439489,1.14952202159782,254.599085966224,254.599085966224,135.242200906706,137.103018242832,516.956127304014,1,1,0,1,1,1,1,0,1,1,50,50,0,100
2025,breeding.adults,baseline,2011,TRUE,13,8907.82658575923,2320.78271799711,9028.80297035746,5848.06942619031,5918.83854136158,6036.78706664703,6272.68411721792,7010.97995471062,7480.06602458856,8084.60923608886,9460.10458934795,9751.15077906716,10084.0307053199,11266.0044328712,12201.1338800107,12668.6986035805,12949.2374377223,5.10482575722494,5.38871427525019,2.32180727831478,3.2175293519744,9.64090759640958,1.12308356221345,1.12261570958086,0.0312839878785641,1.08703054927475,1.17432281152662,410.482575722494,410.482575722494,232.180727831478,221.75293519744,864.090759640958,1,1,0,1,1,1,1,0,1,1,50,50,0,100
2025,breeding.adults,scen1,2011,TRUE,13,8907.82658575923,2320.78271799711,9028.80297035746,5848.06942619031,5918.83854136158,6036.78706664703,6272.68411721792,7010.97995471062,7480.06602458856,8084.60923608886,9460.10458934795,9751.15077906716,10084.0307053199,11266.0044328712,12201.1338800107,12668.6986035805,12949.2374377223,5.10482575722494,5.38871427525019,2.32180727831478,3.2175293519744,9.64090759640958,1.12308356221345,1.12261570958086,0.0312839878785641,1.08703054927475,1.17432281152662,410.482575722494,410.482575722494,232.180727831478,221.75293519744,864.090759640958,1,1,0,1,1,1,1,0,1,1,50,50,0,100
2025,breeding.adults,scen2,2011,TRUE,13,8907.82658575923,2320.78271799711,9028.80297035746,5848.06942619031,5918.83854136158,6036.78706664703,6272.68411721792,7010.97995471062,7480.06602458856,8084.60923608886,9460.10458934795,9751.15077906716,10084.0307053199,11266.0044328712,12201.1338800107,12668.6986035805,12949.2374377223,5.10482575722494,5.38871427525019,2.32180727831478,3.2175293519744,9.64090759640958,1.12308356221345,1.12261570958086,0.0312839878785641,1.08703054927475,1.17432281152662,410.482575722494,410.482575722494,232.180727831478,221.75293519744,864.090759640958,1,1,0,1,1,1,1,0,1,1,50,50,0,100
2025,breeding.adults,scen3,2011,TRUE,13,8907.82658575923,2320.78271799711,9028.80297035746,5848.06942619031,5918.83854136158,6036.78706664703,6272.68411721792,7010.97995471062,7480.06602458856,8084.60923608886,9460.10458934795,9751.15077906716,10084.0307053199,11266.0044328712,12201.1338800107,12668.6986035805,12949.2374377223,5.10482575722494,5.38871427525019,2.32180727831478,3.2175293519744,9.64090759640958,1.12308356221345,1.12261570958086,0.0312839878785641,1.08703054927475,1.17432281152662,410.482575722494,410.482575722494,232.180727831478,221.75293519744,864.090759640958,1,1,0,1,1,1,1,0,1,1,50,50,0,100
