Year,Age,Scenario,Baseyear,Currently.Impacted,Impact.year,popsize.mean,popsize.sd,popsize.median,popsize.q1%,popsize.q2.5%,popsize.q5%,popsize.q10%,popsize.q20%,popsize.q25%,popsize.q33%,popsize.q66%,popsize.q75%,popsize.q80%,popsize.q90%,popsize.q95%,popsize.q97.5%,popsize.q99%,pgr.median,pgr.mean,pgr.sd,pgr.cilo,pgr.cihi,agr.median,agr.mean,agr.sd,agr.cilo,agr.cihi,ppc.median,ppc.mean,ppc.sd,ppc.cilo,ppc.cihi,m1.median,m1.mean,m1.sd,m1.cilo,m1.cihi,m2.median,m2.mean,m2.sd,m2.cilo,m2.cihi,m3,m4,m5,m6
2018,breeding.pairs,scen2,2011,TRUE,6,76373.6956087422,9.31362928626183,76373.6956087422,76367.2415929249,76367.4391648377,76367.768451359,76368.4270244016,76369.7441704867,76370.4027435293,76371.4564603974,76375.8030424784,76376.9884739551,76377.6470469976,76378.9641930828,76379.6227661254,76379.9520526467,76380.1496245594,2.4979572503814,2.4979572503814,0.000304621213069951,2.49775262064222,2.49816188012058,1.13971918060824,1.13971918060824,1.98552317181704e-05,1.1397058428277,1.13973251838878,149.79572503814,149.79572503814,0.0304621213070265,149.775262064221,149.816188012058,1.00680576784167,1.00680576784167,1.75397257112688e-05,1.00679398550562,1.00681755017771,1.04862417477168,1.04862417477168,0.000127877756164445,1.04853827270456,1.0487100768388,100,0,0,100
2018,breeding.pairs,scen3,2011,TRUE,6,91988.3982095692,600.082044926245,91988.3982095692,91572.5625679983,91585.2922304954,91606.5083346572,91648.9405429807,91733.8049596279,91776.2371679514,91844.1287012691,92124.1812762046,92200.5592511871,92242.9914595106,92327.8558761577,92370.2880844813,92391.5041886431,92404.2338511402,3.00866789837864,3.00866789837864,0.0196269053500618,2.99548349640525,3.02185230035204,1.1704115883453,1.1704115883453,0.00109073981506607,1.16967888230154,1.17114429438906,200.866789837864,200.866789837864,1.96269053500617,199.548349640525,202.185230035204,1.03391884417168,1.03391884417168,0.000963538348487809,1.03327158589654,1.03456610244683,1.2630167676479,1.2630167676479,0.00823923124500552,1.25748205217705,1.26855148311876,100,0,0,100
2019,breeding.pairs,baseline,2011,TRUE,7,82447.3400039158,0,82447.3400039158,82447.3400039158,82447.3400039158,82447.3400039158,82447.3400039158,82447.3400039158,82447.3400039158,82447.3400039158,82447.3400039158,82447.3400039158,82447.3400039158,82447.3400039158,82447.3400039158,82447.3400039158,82447.3400039158,2.69660815933945,2.69660815933945,0,2.69660815933945,2.69660815933945,1.13201512754815,1.13201512754815,0,1.13201512754815,1.13201512754815,169.660815933945,169.660815933945,0,169.660815933945,169.660815933945,1,1,0,1,1,1,1,0,1,1,100,100,0,100
2019,breeding.pairs,scen1,2011,TRUE,7,101884.925381161,439.219114822901,101884.925381161,101580.562062934,101589.879307369,101605.408048095,101636.465529547,101698.580492451,101729.637973902,101779.329944225,101984.309321807,102040.212788421,102071.270269872,102133.385232776,102164.442714228,102179.971454954,102189.288699389,3.33235397386359,3.33235397386359,0.0143655556226925,3.32270389115709,3.34200405657009,1.16236806666962,1.16236806666962,0.000626363306493626,1.16194730621519,1.16278882712405,233.235397386359,233.235397386359,1.43655556226925,232.270389115709,234.200405657009,1.02681319214101,1.02681319214101,0.000553317081415897,1.02644150059361,1.0271848836884,1.23575758024846,1.23575758024846,0.00532726846981405,1.23217897997127,1.23933618052566,100,0,0,100
2019,breeding.pairs,scen2,2011,TRUE,7,87344.69773998,15.4173432768184,87344.69773998,87334.0140661606,87334.3411174,87334.886202799,87335.9763735968,87338.1567151926,87339.2468859905,87340.9911592671,87348.1862865332,87350.1485939694,87351.2387647673,87353.4191063631,87354.509277161,87355.05436256,87355.3814137993,2.85678621759636,2.85678621759636,0.000504255609381854,2.85644748316356,2.85712495202917,1.14020966339673,1.14020966339673,2.51575143265336e-05,1.1401927638002,1.14022656299326,185.678621759636,185.678621759636,0.0504255609381992,185.644748316356,185.712495202917,1.00723889252816,1.00723889252816,2.22236555981447e-05,1.00722396375547,1.00725382130086,1.05939982703907,1.05939982703907,0.000186996248467033,1.05927421203949,1.05952544203865,100,0,0,100
2019,breeding.pairs,scen3,2011,TRUE,7,107718.053149681,794.526369323366,107718.053149681,107167.474465773,107184.32891528,107212.419664459,107268.601162817,107380.964159533,107437.145657891,107527.036055264,107897.833944427,107998.960641471,108055.142139829,108167.505136545,108223.686634903,108251.777384082,108268.63183359,3.52313829673335,3.52313829673335,0.0259866029665239,3.5056817587146,3.5405948347521,1.17048422602629,1.17048422602629,0.00107919338524446,1.16975927631342,1.17120917573916,252.313829673335,252.313829673335,2.59866029665241,250.56817587146,254.05948347521,1.03398284841074,1.03398284841074,0.000953338307043611,1.03334244202815,1.03462325479334,1.30650731903013,1.30650731903013,0.00963677383995202,1.30003380230568,1.31298083575457,100,0,0,100
2020,breeding.pairs,baseline,2011,TRUE,8,93332.2362243622,0,93332.2362243622,93332.2362243622,93332.2362243622,93332.2362243622,93332.2362243622,93332.2362243622,93332.2362243622,93332.2362243622,93332.2362243622,93332.2362243622,93332.2362243622,93332.2362243622,93332.2362243622,93332.2362243622,93332.2362243622,3.05262085738677,3.05262085738677,0,3.05262085738677,3.05262085738677,1.13201593629617,1.13201593629617,0,1.13201593629617,1.13201593629617,205.262085738677,205.262085738677,0,205.262085738677,205.262085738677,1,1,0,1,1,1,1,0,1,1,100,100,0,100
2020,breeding.pairs,scen1,2011,TRUE,8,118819.114565058,591.434410254267,118819.114565058,118409.271428582,118421.817647046,118442.728011151,118484.548739363,118568.190195787,118610.010923999,118676.924089137,118952.940895335,119028.218206116,119070.038934328,119153.680390752,119195.501118964,119216.41148307,119228.957701533,3.88622111770259,3.88622111770259,0.0193440668471539,3.87322671290141,3.89921552250377,1.16279402286047,1.16279402286047,0.00064310565640248,1.16236201570834,1.1632260300126,288.622111770259,288.622111770259,1.9344066847154,287.322671290141,289.921552250377,1.02718873964354,1.02718873964354,0.000568106539654135,1.02680711325625,1.02757036603084,1.27307690645521,1.27307690645521,0.00633687174099743,1.26882010372462,1.2773337091858,100,0,0,100
2020,breeding.pairs,scen2,2011,TRUE,8,99892.7783418641,23.1984947160836,99892.7783418641,99876.7026051956,99877.1947195834,99878.0149102297,99879.6552915224,99882.9360541079,99884.5764354006,99887.2010454689,99898.0275620008,99900.9802483276,99902.6206296203,99905.9013922058,99907.5417734985,99908.3619641448,99908.8540785326,3.26719674792376,3.26719674792376,0.000758754013565659,3.26668705382092,3.26770644202659,1.1405926981517,1.1405926981517,2.94315947285544e-05,1.1405729274355,1.14061246886791,226.719674792376,226.719674792376,0.0758754013565658,226.668705382092,226.770644202659,1.0075765380862,1.0075765380862,2.59992759685575e-05,1.00755907303507,1.00759400313732,1.07029234895573,1.07029234895573,0.000248558222266581,1.07012537961147,1.07045931829999,100,0,0,100
2020,breeding.pairs,scen3,2011,TRUE,8,126138.054443315,1037.72410858963,126138.054443315,125418.948324214,125440.961776839,125477.650864549,125551.029039967,125697.785390804,125771.163566222,125888.568646892,126372.864604654,126504.945320407,126578.323495825,126725.079846662,126798.458022081,126835.14710979,126857.160562415,4.12560195148675,4.12560195148675,0.0339408803029078,4.1028021161962,4.14840178677729,1.17054133558501,1.17054133558501,0.00107000267169012,1.16982255974723,1.1712601114228,312.560195148675,312.560195148675,3.39408803029082,310.28021161962,314.840178677729,1.03403255913065,1.03403255913065,0.000945218735339541,1.03339760708206,1.03466751117924,1.35149504122124,1.35149504122124,0.0111186032883112,1.34402610342787,1.3589639790146,100,0,0,100
2021,breeding.pairs,baseline,2011,TRUE,9,105654.027581911,0,105654.027581911,105654.027581911,105654.027581911,105654.027581911,105654.027581911,105654.027581911,105654.027581911,105654.027581911,105654.027581911,105654.027581911,105654.027581911,105654.027581911,105654.027581911,105654.027581911,105654.027581911,3.45563013713876,3.45563013713876,0,3.45563013713876,3.45563013713876,1.13201641716424,1.13201641716424,0,1.13201641716424,1.13201641716424,245.563013713876,245.563013713876,0,245.563013713876,245.563013713876,1,1,0,1,1,1,1,0,1,1,100,100,0,100
2021,breeding.pairs,scen1,2011,TRUE,9,138567.355648507,781.834130192307,138567.355648507,138025.572237589,138042.157444046,138069.799454807,138125.083476329,138235.651519373,138290.935540896,138379.389975331,138744.264517378,138843.775756118,138899.05977764,139009.627820684,139064.911842206,139092.553852968,139109.139059424,4.53212755975035,4.53212755975035,0.0255714774379195,4.51494988290411,4.5493052365966,1.16313440298624,1.16313440298624,0.000656275027283049,1.16269354929023,1.16357525668225,353.212755975035,353.212755975035,2.557147743792,351.494988290411,354.93052365966,1.02748898810139,1.02748898810139,0.000579739849468784,1.02709954702145,1.02787842918133,1.31151986175897,1.31151986175897,0.007399946297231,1.30654893716214,1.3164907863558,100,0,0,100
2021,breeding.pairs,scen2,2011,TRUE,9,114243.071578403,33.0136478890552,114243.071578403,114220.194287595,114220.894612824,114222.061821538,114224.396238968,114229.065073827,114231.399491256,114235.134559143,114250.541714177,114254.74366555,114257.078082979,114261.746917838,114264.081335268,114265.248543982,114265.948869211,3.73655231268457,3.73655231268457,0.00107977858670704,3.73582696986177,3.73727765550737,1.14089875410935,1.14089875410935,3.29693781372207e-05,1.14087660688204,1.14092090133666,273.655231268457,273.655231268457,0.107977858670709,273.582696986177,273.727765550737,1.00784647361154,1.00784647361154,2.91244699610732e-05,1.00782690920685,1.00786603801624,1.08129405185082,1.08129405185082,0.000312469374283593,1.08108415009802,1.08150395360361,100,0,0,100
2021,breeding.pairs,scen3,2011,TRUE,9,147708.203650117,1340.32535796186,147708.203650117,146779.405563498,146807.838157987,146855.225815467,146950.001130429,147139.551760351,147234.327075312,147385.96757925,148011.484657993,148182.080224923,148276.855539884,148466.406169806,148561.181484767,148608.569142248,148637.001736736,4.83109760903581,4.83109760903581,0.0438380704129189,4.80164932201585,4.86054589605576,1.17058721529893,1.17058721529893,0.00106222200683011,1.16987366613398,1.17130076446388,383.109760903581,383.109760903581,4.3838070412919,380.164932201585,386.054589605576,1.03407264907988,1.03407264907988,0.000938345054651276,1.0334423144362,1.03470298372355,1.3980366582391,1.3980366582391,0.0126859845160445,1.38951482984565,1.40655848663256,100,0,0,100
2022,breeding.pairs,baseline,2011,TRUE,10,119602.308053117,0,119602.308053117,119602.308053117,119602.308053117,119602.308053117,119602.308053117,119602.308053117,119602.308053117,119602.308053117,119602.308053117,119602.308053117,119602.308053117,119602.308053117,119602.308053117,119602.308053117,119602.308053117,3.91183705570791,3.91183705570791,0,3.91183705570791,3.91183705570791,1.1320166015488,1.1320166015488,0,1.1320166015488,1.1320166015488,291.183705570791,291.183705570791,0,291.183705570791,291.183705570791,1,1,0,1,1,1,1,0,1,1,100,100,0,100
2022,breeding.pairs,scen1,2011,TRUE,10,161598.317357885,1019.19586938816,161598.317357885,160892.050653495,160913.671062813,160949.705078343,161021.773109404,161165.909171524,161237.977202584,161353.28605228,161828.935057277,161958.657513186,162030.725544246,162174.861606366,162246.929637426,162282.963652957,162304.584062275,5.28540206514973,5.28540206514973,0.0333348765069516,5.26300931378305,5.30779481651641,1.16341326020572,1.16341326020572,0.00066706015529564,1.16296516158442,1.16386135882703,428.540206514973,428.540206514973,3.33348765069516,426.300931378305,430.779481651641,1.02773515742964,1.02773515742964,0.000589267113559097,1.0273393163963,1.02813099846297,1.35113042539377,1.35113042539377,0.00852154014398717,1.3454060685129,1.35685478227464,100,0,0,100
2022,breeding.pairs,scen2,2011,TRUE,10,130655.099598503,45.4366491826683,130655.099598503,130623.613607007,130624.577463889,130626.183892027,130629.396748302,130635.822460852,130639.035317127,130644.175887167,130665.380738583,130671.163879879,130674.376736154,130680.802448704,130684.015304979,130685.621733117,130686.585589999,4.27334111227722,4.27334111227722,0.00148609814353264,4.27234282370616,4.27433940084828,1.14114939530866,1.14114939530866,3.60769453564314e-05,1.14112516056859,1.14117363004873,327.334111227722,327.334111227722,0.148609814353256,327.234282370616,327.433940084828,1.00806772069187,1.00806772069187,3.18696256814171e-05,1.00804631222486,1.00808912915888,1.09241286163539,1.09241286163539,0.000379897762194394,1.09215766476577,1.092668058505,100,0,0,100
2022,breeding.pairs,scen3,2011,TRUE,10,172967.071466393,1716.1259549132,172967.071466393,171777.856852305,171814.261381308,171874.935596312,171996.284026321,172238.980886339,172360.329316348,172554.486804362,173355.386442421,173573.813616438,173695.162046446,173937.858906464,174059.207336473,174119.881551478,174156.28608048,5.65724032080565,5.65724032080565,0.0561293942564228,5.61953531926817,5.69494532234313,1.17062479650832,1.17062479650832,0.00105588793618628,1.16991550226446,1.17133409075218,465.724032080565,465.724032080565,5.61293942564227,461.953531926817,469.494532234313,1.03410567910991,1.03410567910991,0.000932749515105769,1.033479103278,1.03473225494183,1.44618506349873,1.44618506349873,0.0143486023208769,1.43654636919718,1.45582375780029,100,0,0,100
2023,breeding.pairs,baseline,2011,TRUE,11,135392.218292761,0,135392.218292761,135392.218292761,135392.218292761,135392.218292761,135392.218292761,135392.218292761,135392.218292761,135392.218292761,135392.218292761,135392.218292761,135392.218292761,135392.218292761,135392.218292761,135392.218292761,135392.218292761,4.42827822634408,4.42827822634408,0,4.42827822634408,4.42827822634408,1.13201689418006,1.13201689418006,0,1.13201689418006,1.13201689418006,342.827822634408,342.827822634408,0,342.827822634408,342.827822634408,1,1,0,1,1,1,1,0,1,1,100,100,0,100
2023,breeding.pairs,scen1,2011,TRUE,11,188457.515728282,1314.04798851271,188457.515728282,187546.926929669,187574.802096974,187621.260709148,187714.177933496,187900.012382192,187992.929606541,188141.597165498,188754.850846196,188922.101850022,189015.019074371,189200.853523067,189293.770747415,189340.229359589,189368.104526894,6.16388684677505,6.16388684677505,0.0429786155310607,6.13501589981143,6.19275779373867,1.16364583188694,1.16364583188694,0.000676146541172307,1.16319162947282,1.16410003430106,516.388684677505,516.388684677505,4.29786155310611,513.501589981143,519.275779373867,1.02794034070471,1.02794034070471,0.000597293684085997,1.02753910781106,1.02834157359837,1.39193757296137,1.39193757296137,0.00970549123932153,1.3854178952248,1.39845725069793,100,0,0,100
2023,breeding.pairs,scen2,2011,TRUE,11,149425.154279046,60.7095542696499,149425.154279046,149383.08470429,149384.372548415,149386.51895529,149390.811769041,149399.397396542,149403.690210293,149410.558712294,149438.891283049,149446.6183478,149450.911161551,149459.496789052,149463.789602803,149465.936009678,149467.223853803,4.88725397593537,4.88725397593537,0.00198562960776683,4.88592012638282,4.88858782548792,1.14135849178112,1.14135849178112,3.8643296887305e-05,1.14133253309071,1.14138445047153,388.725397593537,388.725397593537,0.198562960776645,388.592012638282,388.858782548792,1.00825217154363,1.00825217154363,3.41366786008157e-05,1.00822924018055,1.00827510290671,1.10364654751384,1.10364654751384,0.000448397662991082,1.10334533573708,1.1039477592906,100,0,0,100
2023,breeding.pairs,scen3,2011,TRUE,11,202545.903295638,2180.52713926563,202545.903295638,201034.875079436,201081.131045238,201158.224321575,201312.410874249,201620.783979596,201774.97053227,202021.669016547,203039.300264193,203316.836059006,203471.022611679,203779.395717026,203933.5822697,204010.675546037,204056.931511839,6.62467625325274,6.62467625325274,0.0713185807465169,6.5767678937858,6.67258461271968,1.17065635482404,1.17065635482404,0.00105025448470546,1.16995084485934,1.17136186478874,562.467625325274,562.467625325274,7.13185807465175,557.67678937858,567.258461271968,1.03413328974385,1.03413328974385,0.000927772801011152,1.03351005702681,1.0347565224609,1.49599368301706,1.49599368301706,0.0161052619327842,1.48517495008788,1.50681241594624,100,0,0,100
2024,breeding.pairs,baseline,2011,TRUE,12,153266.605089316,0,153266.605089316,153266.605089316,153266.605089316,153266.605089316,153266.605089316,153266.605089316,153266.605089316,153266.605089316,153266.605089316,153266.605089316,153266.605089316,153266.605089316,153266.605089316,153266.605089316,153266.605089316,5.01289644782327,5.01289644782327,0,5.01289644782327,5.01289644782327,1.13201707976116,1.13201707976116,0,1.13201707976116,1.13201707976116,401.289644782327,401.289644782327,0,401.289644782327,401.289644782327,1,1,0,1,1,1,1,0,1,1,100,100,0,100
2024,breeding.pairs,scen1,2011,TRUE,12,219780.861645375,1678.48457161147,219780.861645375,218617.731179126,218653.337213807,218712.680604942,218831.367387212,219068.740951753,219187.427734023,219377.326585656,220160.65934864,220374.295556727,220492.982338997,220730.355903538,220849.042685808,220908.386076943,220943.992111625,7.18838066517883,7.18838066517883,0.0548982561586333,7.151502682434,7.22525864792366,1.16384259532308,1.16384259532308,0.000683726754337049,1.16338330088984,1.16430188975633,618.838066517883,618.838066517883,5.48982561586323,615.1502682434,622.525864792366,1.0281139888531,1.0281139888531,0.000603989786515652,1.02770825784298,1.02851971986322,1.43397748986022,1.43397748986022,0.0109514043886686,1.42662086816881,1.44133411155163,100,0,0,100
2024,breeding.pairs,scen2,2011,TRUE,12,170891.526598545,79.3132714466419,170891.526598545,170836.565305509,170838.247794071,170841.051941675,170846.660236883,170857.876827298,170863.485122506,170872.458394838,170909.47314321,170919.568074584,170925.176369792,170936.392960207,170942.001255415,170944.805403019,170946.487891581,5.58935539904288,5.58935539904288,0.00259410206462399,5.58761280723995,5.59109799084582,1.14153534197885,1.14153534197885,4.07541049251787e-05,1.14150796535009,1.1415627186076,458.935539904288,458.935539904288,0.259410206462447,458.761280723995,459.109799084582,1.00840823198507,1.00840823198507,3.60013162819998e-05,1.00838404804894,1.0084324159212,1.1149951843649,1.1149951843649,0.000517485667542551,1.11464756262145,1.11534280610836,100,0,0,100
2024,breeding.pairs,scen3,2011,TRUE,12,237183.203078574,2753.15375445446,237183.203078574,235275.364862938,235333.768073621,235431.106758092,235625.784127034,236015.138864919,236209.816233862,236521.300024169,237806.170659189,238156.589923286,238351.267292228,238740.622030113,238935.299399055,239032.638083526,239091.041294209,7.75755968172618,7.75755968172618,0.0900475003538667,7.69707014350352,7.81804921994884,1.17068311768864,1.17068311768864,0.00104532716040389,1.16998091766114,1.17138531771613,675.755968172618,675.755968172618,9.00475003538659,669.707014350352,681.804921994884,1.03415676195949,1.03415676195949,0.000923419954603799,1.0335364532733,1.03477707064569,1.5475204330412,1.5475204330412,0.0179631678593655,1.5354536491265,1.5595872169559,100,0,0,100
2025,breeding.pairs,baseline,2011,TRUE,13,173500.878102525,0,173500.878102525,173500.878102525,173500.878102525,173500.878102525,173500.878102525,173500.878102525,173500.878102525,173500.878102525,173500.878102525,173500.878102525,173500.878102525,173500.878102525,173500.878102525,173500.878102525,173500.878102525,5.67469955394083,5.67469955394083,0,5.67469955394083,5.67469955394083,1.13201729571717,1.13201729571717,0,1.13201729571717,1.13201729571717,467.469955394084,467.469955394084,0,467.469955394084,467.469955394084,1,1,0,1,1,1,1,0,1,1,100,100,0,100
2025,breeding.pairs,scen1,2011,TRUE,13,256310.602632711,2128.10261591477,256310.602632711,254835.902757752,254881.046631475,254956.286421014,255106.766000092,255407.725158246,255558.204737324,255798.972063848,256792.137285759,257063.000528098,257213.480107175,257514.43926533,257664.918844408,257740.158633946,257785.30250767,8.38316023721024,8.38316023721024,0.0696039299474643,8.33640369689031,8.42991677753017,1.16401131298758,1.16401131298758,0.000690335367400838,1.16354757920897,1.16447504676618,738.316023721024,738.316023721024,6.96039299474651,733.640369689031,742.991677753017,1.02826283431485,1.02826283431485,0.000609827579501285,1.02785318175888,1.02867248687083,1.47728706295798,1.47728706295798,0.0122656590513463,1.4690475888016,1.48552653711437,100,0,0,100
2025,breeding.pairs,scen2,2011,TRUE,13,195441.907592789,102.188759375825,195441.907592789,195371.094395367,195373.262146309,195376.875064545,195384.100901016,195398.552573959,195405.778410431,195417.339748786,195465.030269498,195478.036775147,195485.262611618,195499.714284561,195506.940121033,195510.553039269,195512.72079021,6.39232560646044,6.39232560646044,0.00334229148341862,6.39008041733645,6.39457079558444,1.14168701467039,1.14168701467039,4.26387514581593e-05,1.1416583720276,1.14171565731317,539.232560646044,539.232560646044,0.334229148341877,539.008041733645,539.457079558444,1.00854202403956,1.00854202403956,3.76661660731768e-05,1.00851672173818,1.00856732634094,1.12646062504247,1.12646062504247,0.000588981222996636,1.12606497605654,1.12685627402841,100,0,0,100
